,job_unique_id,cluster_id,submit_time,partition_id_x,account_id,req_cpus,req_mem_total,req_tres,alloc_nodes,state,priority_x,eligible_time,start_time,elapsed_time,end_time,time_limit,job_summary_id,submit_wait,submit_wait_sec,eligible_wait,eligible_wait_sec,run_time,run_time_sec,job_augment_id,req_mem_per_cpu,time_limit_sec,poll_time,pending_id,poll_wait_sec,partition_id_y,priority_y,q_jobs_above,q_cores_above,q_mem_above,q_core_hours_above,q_core_run_hours,q_p_jobs_above,q_p_cores_above,q_p_mem_above,q_p_core_hours_above,q_p_core_run_hours,q_a_jobs_above,q_a_cores_above,q_a_mem_above,q_a_core_hours_above,q_a_core_run_hours,q_p_a_jobs_above,q_p_a_cores_above,q_p_a_mem_above,q_p_a_core_hours_above,q_p_a_core_run_hours,q_gpus_above,q_p_gpus_above,q_a_gpus_above,q_p_a_gpus_above,q_gpu_hours_above,q_p_gpu_hours_above,q_a_gpu_hours_above,q_p_a_gpu_hours_above,q_gpu_run_hours,q_p_gpu_run_hours,q_a_gpu_run_hours,q_p_a_gpu_run_hours,poll_wait,running_id,r_jobs_above,r_cores_above,r_mem_above,r_core_hours_above,r_p_jobs_above,r_p_cores_above,r_p_mem_above,r_p_core_hours_above,r_a_jobs_above,r_a_cores_above,r_a_mem_above,r_a_core_hours_above,r_p_a_jobs_above,r_p_a_cores_above,r_p_a_mem_above,r_p_a_core_hours_above,r_gpus_above,r_p_gpus_above,r_a_gpus_above,r_p_a_gpus_above,r_gpu_hours_above,r_p_gpu_hours_above,r_a_gpu_hours_above,r_p_a_gpu_hours_above,sshare_id,raw_share_poll,norm_share_poll,raw_use_poll,effect_use_poll,level_fs_poll,norm_use_poll,norm_use_log_poll
2714,68085795,3,2021-06-29 07:12:45,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:12:45,2021-06-29 22:10:49,24847,2021-06-30 05:04:56,1 days 01:19:00,68084727,0 days 14:58:04,53884,0 days 14:58:04,53884,0 days 06:54:07,24847,68084727,7996.0,91140,2021-06-29 12:00:00,71937283,36649,20,0.00042452709759,313,11425,47030024,788986.27,298786.52,91,984,3932704,61126.63,8738.25,82,320,1458720,14406.63,642.48,82,320,1458720,14406.63,642.48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937283,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2715,68085797,3,2021-06-29 07:12:52,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:12:52,2021-06-29 22:10:49,30944,2021-06-30 06:46:33,1 days 01:19:00,68084729,0 days 14:57:57,53877,0 days 14:57:57,53877,0 days 08:35:44,30944,68084729,7996.0,91140,2021-06-29 12:00:00,71937276,36649,20,0.00042452709759,306,11418,46974052,788809.05,298735.21,84,977,3876732,60949.42,8686.93,75,313,1402748,14229.42,591.16,75,313,1402748,14229.42,591.16,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937276,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2716,68085815,3,2021-06-29 07:13:12,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:13:12,2021-06-29 22:10:49,25733,2021-06-30 05:19:42,1 days 01:19:00,68084747,0 days 14:57:37,53857,0 days 14:57:37,53857,0 days 07:08:53,25733,68084747,7996.0,91140,2021-06-29 12:00:00,71937297,36649,20,0.00042452686476000004,327,11439,47141968,789340.7,298894.13,105,998,4044648,61481.07,8845.85,96,334,1570664,14761.07,750.09,96,334,1570664,14761.07,750.09,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937297,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2717,68085818,3,2021-06-29 07:13:20,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:13:20,2021-06-29 22:10:49,22297,2021-06-30 04:22:26,1 days 01:19:00,68084750,0 days 14:57:29,53849,0 days 14:57:29,53849,0 days 06:11:37,22297,68084750,7996.0,91140,2021-06-29 12:00:00,71937296,36649,20,0.00042452686476000004,326,11438,47133972,789315.38,298887.94,104,997,4036652,61455.75,8839.66,95,333,1562668,14735.75,743.89,95,333,1562668,14735.75,743.89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937296,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2718,68085812,3,2021-06-29 07:13:02,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:13:02,2021-06-29 22:10:49,24580,2021-06-30 05:00:29,1 days 01:19:00,68084744,0 days 14:57:47,53867,0 days 14:57:47,53867,0 days 06:49:40,24580,68084744,7996.0,91140,2021-06-29 12:00:00,71937298,36649,20,0.00042452686476000004,328,11440,47149964,789366.02,298901.28,106,999,4052644,61506.38,8853.0,97,335,1578660,14786.38,757.23,97,335,1578660,14786.38,757.23,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937298,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2719,68085823,3,2021-06-29 07:13:30,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1831496,2021-06-29 07:13:30,2021-06-29 22:10:49,28633,2021-06-30 06:08:02,1 days 01:19:00,68084755,0 days 14:57:19,53839,0 days 14:57:19,53839,0 days 07:57:13,28633,68084755,7996.0,91140,2021-06-29 12:00:00,71937299,36649,20,0.00042452686476000004,329,11441,47157960,789391.33,298908.11,107,1000,4060640,61531.7,8859.83,98,336,1586656,14811.7,764.06,98,336,1586656,14811.7,764.06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:10:49,71937299,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2720,68092251,3,2021-06-29 08:30:06,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:06,2021-06-29 22:22:48,9419,2021-06-30 00:59:47,1 days 01:19:00,68091183,0 days 13:52:42,49962,0 days 13:52:42,49962,0 days 02:36:59,9419,68091183,7996.0,91140,2021-06-29 12:00:00,71937312,37368,20,0.00042452244098,342,11538,47549572,792536.65,298992.05,120,1097,4452252,64677.02,8943.77,111,433,1978268,17957.02,848.0,111,433,1978268,17957.02,848.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937312,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2721,68092253,3,2021-06-29 08:30:15,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:15,2021-06-29 22:22:48,21037,2021-06-30 04:13:25,1 days 01:19:00,68091185,0 days 13:52:33,49953,0 days 13:52:33,49953,0 days 05:50:37,21037,68091185,7996.0,91140,2021-06-29 12:00:00,71937318,37368,20,0.00042452244098,348,11544,47597548,792688.55,299037.27,126,1103,4500228,64828.92,8988.99,117,439,2026244,18108.92,893.22,117,439,2026244,18108.92,893.22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937318,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2722,68092244,3,2021-06-29 08:29:48,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:29:48,2021-06-29 22:22:48,26658,2021-06-30 05:47:06,1 days 01:19:00,68091176,0 days 13:53:00,49980,0 days 13:53:00,49980,0 days 07:24:18,26658,68091176,7996.0,91140,2021-06-29 12:00:00,71937320,37368,20,0.00042452244098,350,11546,47613540,792739.18,299050.4,128,1105,4516220,64879.55,9002.12,119,441,2042236,18159.55,906.35,119,441,2042236,18159.55,906.35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937320,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2723,68092250,3,2021-06-29 08:29:57,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:29:57,2021-06-29 22:22:48,26248,2021-06-30 05:40:16,1 days 01:19:00,68091182,0 days 13:52:51,49971,0 days 13:52:51,49971,0 days 07:17:28,26248,68091182,7996.0,91140,2021-06-29 12:00:00,71937319,37368,20,0.00042452244098,349,11545,47605544,792713.87,299043.11,127,1104,4508224,64854.23,8994.83,118,440,2034240,18134.23,899.06,118,440,2034240,18134.23,899.06,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937319,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2724,68092263,3,2021-06-29 08:30:25,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:25,2021-06-29 22:22:48,31015,2021-06-30 06:59:43,1 days 01:19:00,68091195,0 days 13:52:23,49943,0 days 13:52:23,49943,0 days 08:36:55,31015,68091195,7996.0,91140,2021-06-29 12:00:00,71937317,37368,20,0.00042452244098,347,11543,47589552,792663.23,299028.65,125,1102,4492232,64803.6,8980.37,116,438,2018248,18083.6,884.6,116,438,2018248,18083.6,884.6,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937317,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2725,68092271,3,2021-06-29 08:30:33,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:33,2021-06-29 22:22:48,30305,2021-06-30 06:47:53,1 days 01:19:00,68091203,0 days 13:52:15,49935,0 days 13:52:15,49935,0 days 08:25:05,30305,68091203,7996.0,91140,2021-06-29 12:00:00,71937316,37368,20,0.00042452244098,346,11542,47581556,792637.92,299020.23,124,1101,4484236,64778.28,8971.95,115,437,2010252,18058.28,876.19,115,437,2010252,18058.28,876.19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937316,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2726,68092284,3,2021-06-29 08:31:00,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:31:00,2021-06-29 22:28:44,28522,2021-06-30 06:24:06,1 days 01:19:00,68091217,0 days 13:57:44,50264,0 days 13:57:44,50264,0 days 07:55:22,28522,68091217,7996.0,91140,2021-06-29 12:00:00,71937313,37724,20,0.00042452244098,343,11539,47557568,792561.97,298994.66,121,1098,4460248,64702.33,8946.39,112,434,1986264,17982.33,850.62,112,434,1986264,17982.33,850.62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:28:44,71937313,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2727,68092279,3,2021-06-29 08:30:51,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:51,2021-06-29 22:28:44,28480,2021-06-30 06:23:24,1 days 01:19:00,68091212,0 days 13:57:53,50273,0 days 13:57:53,50273,0 days 07:54:40,28480,68091212,7996.0,91140,2021-06-29 12:00:00,71937314,37724,20,0.00042452244098,344,11540,47565564,792587.28,299002.59,122,1099,4468244,64727.65,8954.31,113,435,1994260,18007.65,858.54,113,435,1994260,18007.65,858.54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:28:44,71937314,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2728,68092274,3,2021-06-29 08:30:42,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832905,2021-06-29 08:30:42,2021-06-29 22:22:48,35041,2021-06-30 08:06:49,1 days 01:19:00,68091207,0 days 13:52:06,49926,0 days 13:52:06,49926,0 days 09:44:01,35041,68091207,7996.0,91140,2021-06-29 12:00:00,71937315,37368,20,0.00042452244098,345,11541,47573560,792612.6,299010.5,123,1100,4476240,64752.97,8962.22,114,436,2002256,18032.97,866.45,114,436,2002256,18032.97,866.45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937315,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2729,68094406,3,2021-06-29 09:00:40,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:00:40,2021-06-29 22:16:48,3033,2021-06-29 23:07:21,1 days 08:30:00,68093402,0 days 13:16:08,47768,0 days 13:16:08,47768,0 days 00:50:33,3033,68093402,3996.0,117000,2021-06-29 12:00:00,71937302,37008,20,0.00042452546778,332,11458,47229892,789936.65,298929.57,110,1017,4132572,62077.02,8881.3,101,353,1658588,15357.02,785.53,101,353,1658588,15357.02,785.53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937302,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2730,68093115,3,2021-06-29 08:38:54,20,18301,1,7996,"billing=1,cpu=1,mem=7996M,node=1",1,COMPLETED,1832656,2021-06-29 08:38:54,2021-06-29 15:23:28,764,2021-06-29 15:36:12,2 days 00:00:00,68232220,0 days 06:44:34,24274,0 days 06:44:34,24274,0 days 00:12:44,764,68232220,7996.0,172800,2021-06-29 12:00:00,71937260,12208,20,0.00042453967044999997,290,11388,46806172,787618.57,298644.07,68,947,3708852,59758.93,8595.79,59,283,1234868,13038.93,500.02,59,283,1234868,13038.93,500.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 03:23:28,71937260,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2731,68094410,3,2021-06-29 09:00:49,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:00:49,2021-06-29 22:16:48,3207,2021-06-29 23:10:15,1 days 08:30:00,68232987,0 days 13:15:59,47759,0 days 13:15:59,47759,0 days 00:53:27,3207,68232987,3996.0,117000,2021-06-29 12:00:00,71937304,37008,20,0.00042452546778,334,11474,47293828,790456.65,298942.5,112,1033,4196508,62597.02,8894.22,103,369,1722524,15877.02,798.45,103,369,1722524,15877.02,798.45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937304,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2732,68094412,3,2021-06-29 09:00:58,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:00:58,2021-06-29 22:16:48,3257,2021-06-29 23:11:05,1 days 08:30:00,68232989,0 days 13:15:50,47750,0 days 13:15:50,47750,0 days 00:54:17,3257,68232989,3996.0,117000,2021-06-29 12:00:00,71937311,37008,20,0.00042452546778,341,11530,47517604,792276.65,298984.81,119,1089,4420284,64417.02,8936.53,110,425,1946300,17697.02,840.76,110,425,1946300,17697.02,840.76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937311,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2733,68094417,3,2021-06-29 09:01:07,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:07,2021-06-29 22:16:48,2834,2021-06-29 23:04:02,1 days 08:30:00,68232994,0 days 13:15:41,47741,0 days 13:15:41,47741,0 days 00:47:14,2834,68232994,3996.0,117000,2021-06-29 12:00:00,71937307,37008,20,0.00042452546778,337,11498,47389732,791236.65,298961.17,115,1057,4292412,63377.02,8912.9,106,393,1818428,16657.02,817.13,106,393,1818428,16657.02,817.13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937307,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2734,68094419,3,2021-06-29 09:01:16,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:16,2021-06-29 22:16:48,2748,2021-06-29 23:02:36,1 days 08:30:00,68232996,0 days 13:15:32,47732,0 days 13:15:32,47732,0 days 00:45:48,2748,68232996,3996.0,117000,2021-06-29 12:00:00,71937300,37008,20,0.00042452546778,330,11442,47165956,789416.65,298916.06,108,1001,4068636,61557.02,8867.78,99,337,1594652,14837.02,772.02,99,337,1594652,14837.02,772.02,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937300,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2735,68094423,3,2021-06-29 09:01:25,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:25,2021-06-29 22:16:48,2783,2021-06-29 23:03:11,1 days 08:30:00,68233000,0 days 13:15:23,47723,0 days 13:15:23,47723,0 days 00:46:23,2783,68233000,3996.0,117000,2021-06-29 12:00:00,71937303,37008,20,0.00042452546778,333,11466,47261860,790196.65,298936.31,111,1025,4164540,62337.02,8888.04,102,361,1690556,15617.02,792.27,102,361,1690556,15617.02,792.27,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937303,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2736,68094428,3,2021-06-29 09:01:33,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:33,2021-06-29 22:16:48,2719,2021-06-29 23:02:07,1 days 08:30:00,68233005,0 days 13:15:15,47715,0 days 13:15:15,47715,0 days 00:45:19,2719,68233005,3996.0,117000,2021-06-29 12:00:00,71937305,37008,20,0.00042452546778,335,11482,47325796,790716.65,298949.62,113,1041,4228476,62857.02,8901.35,104,377,1754492,16137.02,805.58,104,377,1754492,16137.02,805.58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937305,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2737,68094436,3,2021-06-29 09:01:42,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:42,2021-06-29 22:16:48,2479,2021-06-29 22:58:07,1 days 08:30:00,68233013,0 days 13:15:06,47706,0 days 13:15:06,47706,0 days 00:41:19,2479,68233013,3996.0,117000,2021-06-29 12:00:00,71937306,37008,20,0.00042452546778,336,11490,47357764,790976.65,298955.67,114,1049,4260444,63117.02,8907.39,105,385,1786460,16397.02,811.62,105,385,1786460,16397.02,811.62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937306,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2738,68094440,3,2021-06-29 09:01:51,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:01:51,2021-06-29 22:16:48,2537,2021-06-29 22:59:05,1 days 08:30:00,68233017,0 days 13:14:57,47697,0 days 13:14:57,47697,0 days 00:42:17,2537,68233017,3996.0,117000,2021-06-29 12:00:00,71937310,37008,20,0.00042452546778,340,11522,47485636,792016.65,298979.17,118,1081,4388316,64157.02,8930.9,109,417,1914332,17437.02,835.13,109,417,1914332,17437.02,835.13,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937310,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2739,68094443,3,2021-06-29 09:02:00,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:02:00,2021-06-29 22:22:48,2554,2021-06-29 23:05:22,1 days 08:30:00,68233020,0 days 13:20:48,48048,0 days 13:20:48,48048,0 days 00:42:34,2554,68233020,3996.0,117000,2021-06-29 12:00:00,71937308,37368,20,0.00042452546778,338,11506,47421700,791496.65,298967.47,116,1065,4324380,63637.02,8919.2,107,401,1850396,16917.02,823.43,107,401,1850396,16917.02,823.43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937308,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2740,68094445,3,2021-06-29 09:02:09,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:02:09,2021-06-29 22:22:48,2711,2021-06-29 23:07:59,1 days 08:30:00,68093404,0 days 13:20:39,48039,0 days 13:20:39,48039,0 days 00:45:11,2711,68093404,3996.0,117000,2021-06-29 12:00:00,71937309,37368,20,0.00042452546778,339,11514,47453668,791756.65,298973.15,117,1073,4356348,63897.02,8924.87,108,409,1882364,17177.02,829.1,108,409,1882364,17177.02,829.1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:22:48,71937309,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
2741,68094403,3,2021-06-29 09:00:31,20,18301,8,31968,"billing=8,cpu=8,mem=31968M,node=1",1,COMPLETED,1827561,2021-06-29 09:00:31,2021-06-29 22:16:48,3332,2021-06-29 23:12:20,1 days 08:30:00,68093399,0 days 13:16:17,47777,0 days 13:16:17,47777,0 days 00:55:32,3332,68093399,3996.0,117000,2021-06-29 12:00:00,71937301,37008,20,0.00042452546778,331,11450,47197924,789676.65,298922.17,109,1009,4100604,61817.02,8873.89,100,345,1626620,15097.02,778.12,100,345,1626620,15097.02,778.12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0 days 10:16:48,71937301,4884,31238,111897700,1337952.83,1456,4207,10190552,129454.42,440,1973,8248108,37544.98,193,767,3068932,27678.42,0,0,0,0,0.0,0.0,0.0,0.0,11568099,1325000,0.022584,1253849017,0.03877,0.5825122517410369,1.7167020899752037,0.5404050607316495
